ubigeo,departamento,provincia,distrito,grupo_etario,nPositivos,nFallecidos,nHabitantes,infectadosPCP,muertesPCP,tasa_fatalidad
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,5,1.0,1.0,1648.0,0.6067961165048543,0.6067961165048543,
130402,LA LIBERTAD,CHEPÉN,PACANGA,5,1.0,1.0,772.0,1.2953367875647668,1.2953367875647668,
130206,LA LIBERTAD,ASCOPE,RÁZURI,5,1.0,1.0,358.0,2.793296089385475,2.793296089385475,
10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,4,7.0,1.0,2203.0,3.1774852473899227,0.45392646391284613,
250104,UCAYALI,CORONEL PORTILLO,MASISEA,2,1.0,1.0,3441.0,0.2906131938390003,0.2906131938390003,
130401,LA LIBERTAD,CHEPÉN,CHEPEN,3,92.0,1.0,10241.0,8.983497705302216,0.09764671418806757,1.0869565217391304
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,4,39.0,1.0,3499.0,11.146041726207487,0.2857959416976279,2.564102564102564
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,3,124.0,1.0,13969.0,8.876798625527954,0.07158708568974158,0.8064516129032258
230101,TACNA,TACNA,TACNA,4,10.0,1.0,6421.0,1.557389814670612,0.1557389814670612,
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,4,5.0,1.0,2778.0,1.7998560115190785,0.3599712023038157,
211101,PUNO,SAN ROMÁN,JULIACA,4,6.0,1.0,6906.0,0.8688097306689835,0.1448016217781639,
200805,PIURA,SECHURA,VICE,4,2.0,1.0,496.0,4.032258064516129,2.0161290322580645,
130107,LA LIBERTAD,TRUJILLO,MOCHE,5,1.0,1.0,1178.0,0.8488964346349746,0.8488964346349746,
160104,LORETO,MAYNAS,INDIANA,5,3.0,1.0,319.0,9.404388714733543,3.134796238244514,
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,3,8.0,1.0,566.0,14.134275618374557,1.7667844522968197,
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,2,79.0,1.0,27748.0,2.8470520397866514,0.03603863341502091,1.2658227848101267
200507,PIURA,PAITA,VICHAYAL,5,1.0,1.0,290.0,3.4482758620689653,3.4482758620689653,
200601,PIURA,SULLANA,SULLANA,1,19.0,1.0,65025.0,0.2921953094963476,0.015378700499807768,
21801,ÁNCASH,SANTA,CHIMBOTE,2,488.0,1.0,79411.0,6.145244361612371,0.012592713855763056,0.20491803278688525
21101,ÁNCASH,HUARMEY,HUARMEY,3,13.0,1.0,4988.0,2.6062550120288694,0.20048115477145148,
20801,ÁNCASH,CASMA,CASMA,4,5.0,1.0,1778.0,2.8121484814398197,0.562429696287964,
20801,ÁNCASH,CASMA,CASMA,3,27.0,1.0,6978.0,3.869303525365434,0.14330753797649756,
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,4,2.0,1.0,1133.0,1.76522506619594,0.88261253309797,
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,3,41.0,1.0,14623.0,2.8038022293646994,0.06838542022840731,2.4390243902439024
200607,PIURA,SULLANA,QUERECOTILLO,3,4.0,1.0,5224.0,0.7656967840735069,0.19142419601837674,
200608,PIURA,SULLANA,SALITRAL,5,1.0,1.0,233.0,4.291845493562231,4.291845493562231,
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,4,15.0,1.0,4227.0,3.5486160397444992,0.2365744026496333,
200705,PIURA,TALARA,LOS ORGANOS,2,24.0,1.0,3990.0,6.015037593984963,0.2506265664160401,
200705,PIURA,TALARA,LOS ORGANOS,4,4.0,1.0,517.0,7.7369439071566735,1.9342359767891684,
200801,PIURA,SECHURA,SECHURA,2,27.0,1.0,17254.0,1.5648545264866118,0.0579575750550597,
200801,PIURA,SECHURA,SECHURA,3,21.0,1.0,6425.0,3.2684824902723735,0.1556420233463035,
200801,PIURA,SECHURA,SECHURA,5,3.0,1.0,646.0,4.643962848297213,1.5479876160990713,
200805,PIURA,SECHURA,VICE,3,6.0,1.0,2071.0,2.897151134717528,0.48285852245292127,
160108,LORETO,MAYNAS,PUNCHANA,2,225.0,1.0,30140.0,7.465162574651626,0.033178500331785,0.4444444444444444
140118,LAMBAYEQUE,CHICLAYO,POMALCA,5,6.0,1.0,1076.0,5.5762081784386615,0.929368029739777,
160104,LORETO,MAYNAS,INDIANA,3,19.0,1.0,1763.0,10.777084515031197,0.5672149744753262,
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3,100.0,1.0,35824.0,2.7914247431889234,0.027914247431889236,1.0
120430,JUNÍN,JAUJA,SAUSA,2,2.0,1.0,1100.0,1.8181818181818181,0.9090909090909091,
150123,LIMA,LIMA,PACHACAMAC,2,138.0,1.0,53380.0,2.58523791682278,0.018733608092918696,0.7246376811594203
150123,LIMA,LIMA,PACHACAMAC,3,81.0,1.0,18391.0,4.404328204012833,0.05437442227176337,1.2345679012345678
150124,LIMA,LIMA,PUCUSANA,5,8.0,1.0,327.0,24.464831804281346,3.058103975535168,
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,3,11.0,1.0,2130.0,5.164319248826291,0.4694835680751174,
110401,ICA,PALPA,PALPA,3,46.0,1.0,1707.0,26.947861745752782,0.5858230814294083,2.1739130434782608
150107,LIMA,LIMA,CHACLACAYO,3,96.0,1.0,9295.0,10.328133405056482,0.10758472296933835,1.0416666666666665
150107,LIMA,LIMA,CHACLACAYO,2,178.0,1.0,16581.0,10.73517881913033,0.060309993365900726,0.5617977528089888
120901,JUNÍN,CHUPACA,CHUPACA,3,13.0,1.0,3843.0,3.382773874577153,0.2602133749674733,
150106,LIMA,LIMA,CARABAYLLO,2,690.0,1.0,146960.0,4.695155144256941,0.006804572672836146,0.14492753623188406
110210,ICA,CHINCHA,SUNAMPE,2,41.0,1.0,11089.0,3.6973577419063934,0.09017945711966814,2.4390243902439024
150104,LIMA,LIMA,BARRANCO,4,24.0,1.0,3004.0,7.989347536617843,0.33288948069241014,
150131,LIMA,LIMA,SAN ISIDRO,3,141.0,1.0,17784.0,7.9284750337381915,0.05623031938821413,0.7092198581560284
150131,LIMA,LIMA,SAN ISIDRO,4,51.0,1.0,6161.0,8.277876968024671,0.16231131309852295,1.9607843137254901
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,2,63.0,1.0,82215.0,0.7662835249042146,0.012163230554035152,1.5873015873015872
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,4,8.0,1.0,6633.0,1.2060907583295641,0.15076134479119552,
110206,ICA,CHINCHA,GROCIO PRADO,5,1.0,1.0,817.0,1.2239902080783354,1.2239902080783354,
150102,LIMA,LIMA,ANCÓN,5,4.0,1.0,1199.0,3.336113427856547,0.8340283569641368,
150102,LIMA,LIMA,ANCÓN,3,85.0,1.0,12212.0,6.960366852276449,0.08188666885031116,1.1764705882352942
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,5,5.0,1.0,4420.0,1.1312217194570138,0.22624434389140272,
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,4,5.0,1.0,2086.0,2.3969319271332696,0.47938638542665385,
120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,3,36.0,1.0,5852.0,6.1517429938482575,0.17088174982911827,2.7777777777777777
150122,LIMA,LIMA,MIRAFLORES,3,196.0,1.0,25525.0,7.678746327130264,0.03917727717923604,0.5102040816326531
110401,ICA,PALPA,PALPA,4,3.0,1.0,441.0,6.802721088435374,2.2675736961451247,
110404,ICA,PALPA,SANTA CRUZ,3,3.0,1.0,248.0,12.096774193548386,4.032258064516129,
150114,LIMA,LIMA,LA MOLINA,4,51.0,1.0,12168.0,4.191321499013807,0.0821827744904668,1.9607843137254901
110506,ICA,PISCO,SAN ANDRÉS,2,24.0,1.0,5696.0,4.213483146067416,0.17556179775280897,
150115,LIMA,LIMA,LA VICTORIA,1,249.0,1.0,51653.0,4.820629973089655,0.01935995973128376,0.4016064257028112
110506,ICA,PISCO,SAN ANDRÉS,5,3.0,1.0,463.0,6.479481641468682,2.1598272138228944,
110504,ICA,PISCO,INDEPENDENCIA,3,2.0,1.0,2356.0,0.8488964346349746,0.4244482173174873,
110501,ICA,PISCO,PISCO,5,2.0,1.0,2341.0,0.8543357539513029,0.42716787697565145,
110501,ICA,PISCO,PISCO,4,10.0,1.0,3603.0,2.775464890369137,0.2775464890369137,
110508,ICA,PISCO,TUPAC AMARU INCA,3,8.0,1.0,2973.0,2.6908846283215606,0.3363605785401951,
120101,JUNÍN,HUANCAYO,HUANCAYO,3,48.0,1.0,23302.0,2.0599090206849198,0.04291477126426916,2.083333333333333
110403,ICA,PALPA,RÍO GRANDE,5,3.0,1.0,167.0,17.964071856287426,5.9880239520958085,
150109,LIMA,LIMA,CIENEGUILLA,4,5.0,1.0,1246.0,4.012841091492777,0.8025682182985554,
120101,JUNÍN,HUANCAYO,HUANCAYO,5,2.0,1.0,4114.0,0.4861448711716091,0.24307243558580455,
110403,ICA,PALPA,RÍO GRANDE,4,7.0,1.0,169.0,41.42011834319527,5.9171597633136095,
120114,JUNÍN,HUANCAYO,EL TAMBO,2,131.0,1.0,66404.0,1.9727727245346665,0.015059333775073791,0.7633587786259541
120114,JUNÍN,HUANCAYO,EL TAMBO,3,92.0,1.0,32442.0,2.835830096788114,0.030824240182479503,1.0869565217391304
120114,JUNÍN,HUANCAYO,EL TAMBO,5,10.0,1.0,6429.0,1.5554518587649713,0.15554518587649713,
150119,LIMA,LIMA,LURIN,4,20.0,1.0,3099.0,6.453694740238786,0.32268473701193934,
120121,JUNÍN,HUANCAYO,HUAYUCACHI,2,9.0,1.0,3899.0,2.3082841754295975,0.25647601949217746,
10201,AMAZONAS,BAGUA,BAGUA,5,1.0,1.0,772.0,1.2953367875647668,1.2953367875647668,
120128,JUNÍN,HUANCAYO,QUILCAS,3,1.0,1.0,653.0,1.5313935681470139,1.5313935681470139,
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,5,3.0,1.0,1083.0,2.770083102493075,0.9233610341643582,
150134,LIMA,LIMA,SAN LUIS,4,50.0,1.0,3153.0,15.85791309863622,0.3171582619727244,2.0
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,5,5.0,1.0,1453.0,3.4411562284927735,0.6882312456985547,
150803,LIMA,HUAURA,CALETA DE CARQUIN,4,1.0,1.0,359.0,2.785515320334262,2.785515320334262,
60401,CAJAMARCA,CHOTA,CHOTA,5,3.0,1.0,2270.0,1.3215859030837005,0.4405286343612335,
150601,LIMA,HUARAL,HUARAL,5,15.0,1.0,3833.0,3.9133837725019567,0.26089225150013046,
150605,LIMA,HUARAL,CHANCAY,2,117.0,1.0,23632.0,4.950914014895058,0.042315504400812456,0.8547008547008548
50601,AYACUCHO,LUCANAS,PUQUIO,5,2.0,1.0,678.0,2.949852507374631,1.4749262536873156,
150605,LIMA,HUARAL,CHANCAY,5,5.0,1.0,2152.0,2.3234200743494426,0.4646840148698885,
150716,LIMA,HUAROCHIRÍ,SAN ANTONIO,5,1.0,1.0,47.0,21.27659574468085,21.27659574468085,
150728,LIMA,HUAROCHIRÍ,SANTA EULALIA,4,2.0,1.0,715.0,2.797202797202797,1.3986013986013985,
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,2,165.0,1.0,32484.0,5.079423716291097,0.03078438615933998,0.6060606060606061
150801,LIMA,HUAURA,HUACHO,5,7.0,1.0,3469.0,2.017872585759585,0.28826751225136926,
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,4,21.0,1.0,2523.0,8.323424494649228,0.39635354736424894,
150201,LIMA,BARRANCA,BARRANCA,4,3.0,1.0,3717.0,0.8071025020177562,0.26903416733925206,
150805,LIMA,HUAURA,HUALMAY,4,1.0,1.0,1716.0,0.5827505827505828,0.5827505827505828,
150805,LIMA,HUAURA,HUALMAY,5,3.0,1.0,1340.0,2.238805970149254,0.746268656716418,
150806,LIMA,HUAURA,HUAURA,3,14.0,1.0,6575.0,2.129277566539924,0.1520912547528517,
140119,LAMBAYEQUE,CHICLAYO,PUCALA,5,1.0,1.0,526.0,1.9011406844106464,1.9011406844106464,
150811,LIMA,HUAURA,SAYAN,3,6.0,1.0,4450.0,1.348314606741573,0.22471910112359553,
150811,LIMA,HUAURA,SAYAN,4,1.0,1.0,1172.0,0.8532423208191127,0.8532423208191127,
140119,LAMBAYEQUE,CHICLAYO,PUCALA,3,6.0,1.0,2434.0,2.4650780608052587,0.4108463434675431,
50401,AYACUCHO,HUANTA,HUANTA,5,4.0,1.0,1256.0,3.1847133757961785,0.7961783439490446,
40702,AREQUIPA,ISLAY,COCACHACRA,2,3.0,1.0,3130.0,0.9584664536741214,0.3194888178913738,
60801,CAJAMARCA,JAÉN,JAÉN,2,47.0,1.0,41027.0,1.1455870524288883,0.024374192604869963,2.127659574468085
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,4,7.0,1.0,537.0,13.03538175046555,1.86219739292365,
110206,ICA,CHINCHA,GROCIO PRADO,2,21.0,1.0,9752.0,2.1534044298605415,0.10254306808859721,
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,2,62.0,1.0,18211.0,3.4045357201691284,0.054911866454340784,1.6129032258064515
110205,ICA,CHINCHA,EL CARMEN,3,4.0,1.0,2222.0,1.8001800180018002,0.45004500450045004,
110202,ICA,CHINCHA,ALTO LARAN,3,3.0,1.0,1180.0,2.542372881355932,0.847457627118644,
110201,ICA,CHINCHA,CHINCHA ALTA,2,137.0,1.0,26409.0,5.187625430724374,0.03786587905638229,0.7299270072992701
150136,LIMA,LIMA,SAN MIGUEL,2,376.0,1.0,64236.0,5.853415530232269,0.015567594495298586,0.26595744680851063
150136,LIMA,LIMA,SAN MIGUEL,4,68.0,1.0,11521.0,5.902265428348234,0.08679802100512109,1.4705882352941175
110112,ICA,ICA,SUBTANJALLA,5,4.0,1.0,644.0,6.211180124223602,1.5527950310559004,
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,4,3.0,1.0,723.0,4.149377593360996,1.3831258644536653,
110111,ICA,ICA,SANTIAGO,3,16.0,1.0,4603.0,3.475993917010645,0.21724961981316532,
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,3,19.0,1.0,8327.0,2.2817341179296267,0.12009126936471719,
110108,ICA,ICA,SALAS,3,7.0,1.0,3626.0,1.9305019305019306,0.2757859900717044,
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,3,15.0,1.0,3097.0,4.843396835647401,0.32289312237649337,
110106,ICA,ICA,PARCONA,3,23.0,1.0,10221.0,2.250269053908619,0.09783778495254868,
110101,ICA,ICA,ICA,1,9.0,1.0,46714.0,0.19266172881791324,0.021406858757545916,
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,5,8.0,1.0,1163.0,6.878761822871883,0.8598452278589854,
100604,HUÁNUCO,LEONCIO PRADO,JOSÉ CRESPO Y CASTILLO,4,1.0,1.0,772.0,1.2953367875647668,1.2953367875647668,
100317,HUÁNUCO,DOS DE MAYO,RIPAN,5,1.0,1.0,204.0,4.901960784313726,4.901960784313726,
150142,LIMA,LIMA,VILLA EL SALVADOR,2,1306.0,1.0,174591.0,7.480339765509104,0.005727672102227492,0.0765696784073507
100301,HUÁNUCO,DOS DE MAYO,LA UNIÓN,3,3.0,1.0,1219.0,2.4610336341263332,0.8203445447087777,
61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,2,43.0,1.0,3160.0,13.60759493670886,0.31645569620253167,2.3255813953488373
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,5,13.0,1.0,764.0,17.015706806282722,1.3089005235602096,
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,2,9.0,1.0,6534.0,1.3774104683195594,0.15304560759106214,
10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,1,1.0,,12213.0,0.08187996397281586,,
10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2,34.0,,14753.0,2.3046160103029893,,
10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,3,23.0,,6088.0,3.777923784494087,,
10102,AMAZONAS,CHACHAPOYAS,ASUNCIÓN,2,2.0,,103.0,19.41747572815534,,
10102,AMAZONAS,CHACHAPOYAS,ASUNCIÓN,3,1.0,,49.0,20.408163265306122,,
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,2,1.0,,780.0,1.2820512820512822,,
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2,3.0,,1197.0,2.506265664160401,,
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,2,1.0,,272.0,3.676470588235294,,
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,5,1.0,,38.0,26.31578947368421,,
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,2,2.0,,159.0,12.578616352201259,,
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,3,1.0,,96.0,10.416666666666666,,
10201,AMAZONAS,BAGUA,BAGUA,1,12.0,,9946.0,1.2065151819827067,,
10201,AMAZONAS,BAGUA,BAGUA,2,59.0,,11063.0,5.333092289614029,,
10201,AMAZONAS,BAGUA,BAGUA,4,2.0,,1048.0,1.9083969465648853,,
10202,AMAZONAS,BAGUA,ARAMANGO,2,2.0,,3507.0,0.570287995437696,,
10202,AMAZONAS,BAGUA,ARAMANGO,3,1.0,,1903.0,0.5254860746190225,,
10203,AMAZONAS,BAGUA,COPALLIN,1,2.0,,1657.0,1.2070006035003018,,
10203,AMAZONAS,BAGUA,COPALLIN,2,4.0,,1753.0,2.2818026240730176,,
10203,AMAZONAS,BAGUA,COPALLIN,3,5.0,,1030.0,4.854368932038835,,
10203,AMAZONAS,BAGUA,COPALLIN,4,2.0,,319.0,6.269592476489028,,
10205,AMAZONAS,BAGUA,IMAZA,1,1.0,,16102.0,0.06210408644888833,,
10205,AMAZONAS,BAGUA,IMAZA,2,12.0,,9647.0,1.2439100238416088,,
10205,AMAZONAS,BAGUA,IMAZA,3,1.0,,3229.0,0.3096934035305048,,
10206,AMAZONAS,BAGUA,LA PECA,2,1.0,,2226.0,0.44923629829290207,,
10206,AMAZONAS,BAGUA,LA PECA,3,2.0,,1383.0,1.4461315979754157,,
10301,AMAZONAS,BONGARÁ,JUMBILLA,2,3.0,,460.0,6.521739130434782,,
10302,AMAZONAS,BONGARÁ,CHISQUILLA,2,2.0,,102.0,19.607843137254903,,
10304,AMAZONAS,BONGARÁ,COROSHA,3,1.0,,116.0,8.620689655172413,,
10307,AMAZONAS,BONGARÁ,JAZAN,2,4.0,,2864.0,1.3966480446927374,,
10307,AMAZONAS,BONGARÁ,JAZAN,3,5.0,,1723.0,2.901915264074289,,
10307,AMAZONAS,BONGARÁ,JAZAN,5,5.0,,353.0,14.164305949008499,,
10310,AMAZONAS,BONGARÁ,SHIPASBAMBA,3,2.0,,276.0,7.246376811594203,,
10311,AMAZONAS,BONGARÁ,VALERA,2,1.0,,337.0,2.967359050445104,,
10311,AMAZONAS,BONGARÁ,VALERA,3,1.0,,211.0,4.739336492890995,,
10312,AMAZONAS,BONGARÁ,YAMBRASBAMBA,2,3.0,,2139.0,1.402524544179523,,
10401,AMAZONAS,CONDORCANQUI,NIEVA,2,1.0,,7071.0,0.1414227124876255,,
10402,AMAZONAS,CONDORCANQUI,EL CENEPA,1,3.0,,6933.0,0.4327131112072696,,
10402,AMAZONAS,CONDORCANQUI,EL CENEPA,2,1.0,,3379.0,0.29594554601953244,,
10403,AMAZONAS,CONDORCANQUI,RÍO SANTIAGO,1,1.0,,9837.0,0.10165700925078784,,
10403,AMAZONAS,CONDORCANQUI,RÍO SANTIAGO,2,1.0,,5181.0,0.19301293186643503,,
10501,AMAZONAS,LUYA,LAMUD,2,1.0,,690.0,1.4492753623188406,,
10502,AMAZONAS,LUYA,CAMPORREDONDO,2,3.0,,2512.0,1.1942675159235667,,
10502,AMAZONAS,LUYA,CAMPORREDONDO,4,1.0,,250.0,4.0,,
10509,AMAZONAS,LUYA,LUYA,1,1.0,,1531.0,0.6531678641410843,,
